episode,timestamp,elapsed_time_s,curriculum_level,episode_reward,episode_length,tumble_initiated,tumble_recovered,recovery_steps,disturbance_intensity,disturbance_type,rolling_10_reward,rolling_10_recovery_rate,rolling_50_recovery_rate
661,1762881719.9566302,34239.902945280075,2,15590.227702,600,1,1,17,1.475640935893749,unknown,10953.0044032,90.0,96.0
662,1762881771.8250804,34291.77139544487,2,21323.045688,600,1,1,18,1.176007351593232,unknown,12076.5991199,90.0,98.0
663,1762881823.5732586,34343.51957368851,2,6484.048489,600,1,1,4,1.2896500898285315,unknown,11674.7672398,90.0,98.0
664,1762881878.1036994,34398.05001449585,2,11859.964886,600,1,1,20,1.4712906466794127,unknown,11827.0022641,90.0,98.0
665,1762881929.8585753,34449.80489039421,2,6546.487817,600,1,1,6,1.3217764502183025,unknown,11979.7980353,90.0,98.0
666,1762881981.6080153,34501.55433034897,2,24891.715428,600,1,1,36,1.3063594208092852,unknown,13831.9744244,90.0,98.0
667,1762882033.3068953,34553.25321030617,2,25489.931635,600,1,1,20,1.454595749634593,unknown,16002.291812400003,100.0,98.0
668,1762882087.5125787,34607.45889377594,2,17023.522797,600,1,1,14,1.1222381552529357,unknown,14846.847611300002,100.0,98.0
669,1762882139.266951,34659.21326613426,2,15028.955561,600,1,1,21,1.2005374812222709,unknown,15195.205276800003,100.0,98.0
670,1762882191.040728,34710.98704314232,2,23640.261528,600,1,1,17,1.1316536737164749,unknown,16787.8161531,100.0,98.0
671,1762882245.6153924,34765.56170749664,2,17627.792208,600,1,1,14,1.371083071014076,unknown,16991.5726037,100.0,98.0
672,1762882297.4808192,34817.42713427544,2,14873.520497,600,1,1,19,1.162178732485411,unknown,16346.6200846,100.0,98.0
673,1762882349.366185,34869.3125,2,11361.038827,600,1,1,8,1.4758344008918742,unknown,16834.3191184,100.0,98.0
674,1762882403.8590136,34923.80532860756,2,15535.99064,600,1,1,11,1.3902643730310147,unknown,17201.921693800003,100.0,98.0
675,1762882455.5986018,34975.54491686821,2,17218.377357,600,1,1,16,1.1622330954913695,unknown,18269.1106478,100.0,98.0
676,1762882507.549257,35027.49557209015,2,13449.684881,600,1,1,8,1.33741027958903,unknown,17124.907593099997,100.0,98.0
677,1762882559.465511,35079.41182613373,2,3682.686837,600,1,1,0,1.1337049384286189,unknown,14944.183113299998,100.0,98.0
678,1762882613.6717637,35133.61807870865,2,17462.049667,600,1,1,16,1.4708764711176392,unknown,14988.035800299996,100.0,98.0
679,1762882665.4522383,35185.39855337143,2,4980.95066,600,1,1,3,1.3000831869152212,unknown,13983.2353102,100.0,98.0
680,1762882717.1988792,35237.14519429207,2,19173.658306,600,1,1,16,1.4554102336547858,unknown,13536.574987999998,100.0,98.0
681,1762882771.8483431,35291.79465818405,2,9079.591898,600,1,1,4,1.1599299894672437,unknown,12681.754957,100.0,98.0
682,1762882823.7738063,35343.72012138367,2,20422.003767,600,1,1,18,1.40800420830048,unknown,13236.603284,100.0,98.0
683,1762882875.5189772,35395.46529221535,2,10195.881343,600,1,1,7,1.1486986044001473,unknown,13120.0875356,100.0,98.0
684,1762882927.25642,35447.202734947205,2,17224.150088,600,1,1,12,1.4836496999506417,unknown,13288.9034804,100.0,98.0
685,1762882981.4910862,35501.43740129471,2,7756.150864,600,1,1,7,1.402678517945442,unknown,12342.680831099999,100.0,98.0
686,1762883033.3848944,35553.33120942116,2,17676.530889,600,1,1,16,1.1987487973781061,unknown,12765.3654319,100.0,98.0
687,1762883085.0665846,35605.01289963722,2,21728.09842,600,1,1,18,1.3882368798469356,unknown,14569.9065902,100.0,98.0
688,1762883139.3154547,35659.261769771576,2,7886.93213,600,1,1,6,1.2936011682183044,unknown,13612.3948365,100.0,98.0
689,1762883191.1098852,35711.056200265884,2,17317.964232,600,1,1,17,1.4404977154587197,unknown,14846.0961937,100.0,98.0
690,1762883243.0935667,35763.03988170624,2,21142.932998,600,1,1,15,1.4864738706554186,unknown,15043.0236629,100.0,98.0
691,1762883297.4558938,35817.402208805084,2,19281.166968,600,1,1,30,1.3929842013404894,unknown,16063.181169899999,100.0,98.0
692,1762883349.3469243,35869.29323935509,2,14614.241845,600,1,1,8,1.3932419813675496,unknown,15482.4049777,100.0,98.0
693,1762883401.3514967,35921.2978117466,2,11583.034791,600,1,1,24,1.2442952623360433,unknown,15621.120322500003,100.0,98.0
694,1762883453.1707022,35973.117017269135,2,18279.828645,600,1,1,16,1.1474469442971844,unknown,15726.688178200002,100.0,98.0
695,1762883507.3193026,36027.265617609024,2,18677.807538,600,1,1,16,1.157187901082081,unknown,16818.8538456,100.0,98.0
696,1762883559.230995,36079.17730998993,2,18777.641256,600,1,1,28,1.1995704962969045,unknown,16928.9648823,100.0,98.0
697,1762883610.9745884,36130.92090344429,2,18486.228598,600,1,1,16,1.1153092518889631,unknown,16604.777900099998,100.0,98.0
698,1762883665.482179,36185.42849397659,2,23381.406089,600,1,1,22,1.239525348702652,unknown,18154.225296,100.0,98.0
699,1762883717.3887525,36237.335067510605,2,16019.811574,600,1,1,17,1.3479041845694384,unknown,18024.4100302,100.0,98.0
700,1762883769.1888647,36289.13517975807,2,16532.112127,600,1,1,16,1.34002502076024,unknown,17563.3279431,100.0,98.0
701,1762883820.946957,36340.893272161484,2,22834.685937,600,1,1,17,1.1256536205014156,unknown,17918.67984,100.0,98.0
702,1762883875.2068493,36395.15316438675,2,17021.669569,600,1,1,16,1.252675227521797,unknown,18159.422612399998,100.0,98.0
703,1762883927.0645618,36447.010876894,2,9216.350285,600,1,1,5,1.2305616614520731,unknown,17922.7541618,100.0,98.0
704,1762883978.8237655,36498.770080566406,2,18058.753179,600,1,1,16,1.4151798078220006,unknown,17900.6466152,100.0,98.0
705,1762884033.2238874,36553.17020249367,2,19769.000427,600,1,1,18,1.2568914506849915,unknown,18009.7659041,100.0,98.0
706,1762884084.973611,36604.919926166534,2,20107.420252,600,1,1,17,1.1834284344635622,unknown,18142.743803700003,100.0,98.0
707,1762884136.7118714,36656.6581864357,2,14810.784977,600,1,1,23,1.1660808331752466,unknown,17775.1994416,100.0,100.0
708,1762884188.5741842,36708.52049922943,2,8182.780587,600,1,1,24,1.3369775122013627,unknown,16255.336891399998,100.0,100.0
709,1762884242.8944852,36762.84080028534,2,15460.520371,600,1,1,20,1.2157925212376617,unknown,16199.407771099995,100.0,100.0
710,1762884294.6189811,36814.565296173096,2,14940.546665,600,1,1,20,1.1435021645749435,unknown,16040.251224900003,100.0,100.0
711,1762884346.5163414,36866.462656497955,2,14085.744154,600,1,1,9,1.3931661258321444,unknown,15165.3570466,100.0,100.0
712,1762884400.7184749,36920.664789915085,2,24186.892092,600,1,1,19,1.3702559280403652,unknown,15881.879298899998,100.0,100.0
713,1762884452.5042953,36972.450610399246,2,20063.295566,600,1,1,22,1.1563248872056864,unknown,16966.573826999997,100.0,100.0
714,1762884504.3214142,37024.26772928238,2,20358.385558,600,1,1,17,1.2677991432348026,unknown,17196.5370649,100.0,100.0
715,1762884558.552716,37078.499031066895,2,19933.931061,600,1,1,17,1.2542516589271093,unknown,17213.0301283,100.0,100.0
716,1762884610.26183,37130.2081451416,2,2517.692785,600,1,1,2,1.292833220800717,unknown,15454.057381600001,100.0,100.0
717,1762884662.02537,37181.97168493271,2,19403.975578,600,1,1,17,1.3457585344036613,unknown,15913.3764417,100.0,100.0
718,1762884714.0528944,37233.99920940399,2,13303.617115,600,1,1,7,1.386174152989022,unknown,16425.460094500002,100.0,100.0
719,1762884768.4039142,37288.350229263306,2,19912.220234,600,1,1,17,1.113056999510332,unknown,16870.6300808,100.0,100.0
720,1762884820.1819317,37340.12824678421,2,9310.333611,600,1,1,19,1.1902546948417823,unknown,16307.6087754,100.0,100.0
721,1762884872.1487875,37392.0951025486,2,4134.134902,600,1,1,0,1.123106715307129,unknown,15312.447850199998,100.0,100.0
722,1762884926.5915751,37446.53789019585,2,12915.382315,600,1,1,24,1.3629715678465568,unknown,14185.296872500001,100.0,100.0
723,1762884978.3038151,37498.250130176544,2,22420.855785,600,1,1,19,1.3629901254075845,unknown,14421.0528944,100.0,100.0
724,1762885030.1173186,37550.06363368034,2,19929.124883,600,1,1,18,1.172126460794131,unknown,14378.126826900003,100.0,100.0
725,1762885082.2490103,37602.1953253746,2,22351.483372,600,1,1,32,1.3311907753005194,unknown,14619.882058,100.0,100.0
726,1762885136.739638,37656.68595314026,2,10668.293195,600,1,1,5,1.12158478005197,unknown,15434.942099000002,100.0,100.0
727,1762885188.4732816,37708.41959667206,2,21924.114402,600,1,1,19,1.2925046498706334,unknown,15686.9559814,100.0,100.0
728,1762885240.5898256,37760.53614068031,2,23497.673281,600,1,1,18,1.3814280980698137,unknown,16706.361598,100.0,100.0
729,1762885294.7271218,37814.67343688011,2,21673.248563,600,1,1,18,1.1133809334748155,unknown,16882.4644309,100.0,100.0
730,1762885346.4455795,37866.391894578934,2,20977.09066,600,1,1,18,1.421106654211881,unknown,18049.1401358,100.0,100.0
731,1762885398.4957654,37918.44208049774,2,3298.408877,600,1,1,0,1.4200653051747525,unknown,17965.5675333,100.0,100.0
732,1762885452.8175828,37972.76389789581,2,18653.769299,600,1,1,17,1.398756121328145,unknown,18539.4062317,100.0,100.0
733,1762885504.59722,38024.543534994125,2,16676.027966,600,1,1,16,1.4066234735062855,unknown,17964.9234498,100.0,100.0
734,1762885556.2943726,38076.24068760872,2,22508.249928,600,1,1,18,1.4445732235326139,unknown,18222.8359543,100.0,100.0
735,1762885607.9599345,38127.90624952316,2,20215.531617,600,1,1,17,1.4014231303723101,unknown,18009.240778800002,100.0,100.0
736,1762885662.4269366,38182.37325167656,2,14944.647381,600,1,1,22,1.2797110976976276,unknown,18436.8761974,100.0,100.0
737,1762885714.2420695,38234.18838453293,2,19811.400088,600,1,1,17,1.1243317134271535,unknown,18225.604765999997,100.0,100.0
738,1762885766.1684558,38286.11477088928,2,18811.532274,600,1,1,22,1.3940301997692626,unknown,17756.9906653,100.0,100.0
739,1762885820.5487685,38340.49508357048,2,7559.074908,600,1,1,6,1.3218916872504192,unknown,16345.573299800002,100.0,100.0
740,1762885872.3071241,38392.253439188,2,3693.125394,600,1,1,2,1.1917595222664348,unknown,14617.1767732,100.0,100.0
741,1762885924.1477442,38444.0940592289,2,19659.390067,600,1,1,17,1.3535089035010377,unknown,16253.2748922,100.0,100.0
742,1762885976.066439,38496.01275396347,2,17435.144397,600,1,1,21,1.330368189253208,unknown,16131.412401999998,100.0,100.0
743,1762886030.2861402,38550.2324552536,2,20055.732978,600,1,1,17,1.139910990523075,unknown,16469.3829032,100.0,100.0
744,1762886082.1708848,38602.117199897766,2,20645.127278,600,1,1,17,1.2112831219036124,unknown,16283.0706382,100.0,100.0
745,1762886134.0096447,38653.955959796906,2,25260.411308,600,1,1,21,1.174463686734585,unknown,16787.5586073,100.0,100.0
746,1762886188.5798907,38708.52620577812,2,20880.442411,600,1,1,28,1.2441904333449887,unknown,17381.1381103,100.0,100.0
747,1762886240.3042223,38760.25053739548,2,18261.383203,600,1,1,17,1.3554528052340835,unknown,17226.1364218,100.0,100.0
748,1762886292.0132232,38811.95953822136,2,21582.804763,600,1,1,18,1.1392605197226975,unknown,17503.2636707,100.0,100.0
749,1762886346.700534,38866.646849155426,2,19697.066815,600,1,1,16,1.3599419571411584,unknown,18717.062861399998,100.0,100.0
750,1762886398.434202,38918.38051700592,2,21356.729173,600,1,1,18,1.4646504766548705,unknown,20483.4232393,100.0,100.0
751,1762886450.4361327,38970.382447719574,2,19880.636193,600,1,1,23,1.4599266248818998,unknown,20505.5478519,100.0,100.0
752,1762886502.3553858,39022.30170083046,2,21636.747116,600,1,1,29,1.31533714852911,unknown,20925.708123799996,100.0,100.0
753,1762886556.6150787,39076.56139373779,2,23324.951664,600,1,1,17,1.442863077791692,unknown,21252.629992399998,100.0,100.0
754,1762886573.051817,39092.99813199043,2,13933.179611,68,1,1,25,1.4848797555240316,unknown,20581.4352257,100.0,100.0
755,1762886624.9324915,39144.878806591034,2,11715.491105,600,1,1,5,1.1475456787054932,unknown,19226.9432054,100.0,100.0
756,1762886676.9002707,39196.84658575058,2,18369.916745,600,1,1,21,1.1067404231259748,unknown,18975.890638799996,100.0,100.0
757,1762886731.0864303,39251.03274536133,2,6328.3349,600,1,1,4,1.4130423698194376,unknown,17782.5858085,100.0,100.0
758,1762886782.9197388,39302.86605381966,2,23030.283014,600,1,1,18,1.4727144018942717,unknown,17927.3336336,100.0,100.0
759,1762886834.8746417,39354.820956707,2,20982.73798,600,1,1,19,1.3561168702224196,unknown,18055.900750099998,100.0,100.0
760,1762886886.776693,39406.72300815582,2,16836.69764,600,1,1,28,1.3817201755322555,unknown,17603.897596799998,100.0,100.0
761,1762886941.2024248,39461.14873981476,2,20007.894501,600,1,1,17,1.4937284451331367,unknown,17616.6234276,100.0,100.0
762,1762886992.8879662,39512.83428120613,2,16024.241995,600,1,1,16,1.4242777737057064,unknown,17055.3729155,100.0,100.0
763,1762887044.7461295,39564.69244456291,2,7613.799588,600,1,1,6,1.2017918502785014,unknown,15484.257707899998,100.0,100.0
764,1762887099.0124755,39618.958790540695,2,21651.586741,600,1,1,18,1.1124987004377296,unknown,16256.098420899998,100.0,100.0
765,1762887150.7825267,39670.728841781616,2,20688.697371,600,1,1,17,1.1060859201785258,unknown,17153.4190475,100.0,100.0
766,1762887202.5840077,39722.530322790146,2,17974.319633,600,1,1,16,1.4748325348133782,unknown,17113.8593363,100.0,100.0
767,1762887256.8423584,39776.78867340088,2,23556.046322,600,1,1,19,1.286666633963528,unknown,18836.630478500003,100.0,100.0
768,1762887308.7516882,39828.698003292084,2,8276.246277,600,1,1,4,1.208921011583906,unknown,17361.2268048,100.0,100.0
769,1762887360.5376363,39880.483951330185,2,18301.820987,600,1,1,16,1.4481722058157824,unknown,17093.135105499998,100.0,100.0
770,1762887412.304188,39932.2505030632,2,8819.872671,600,1,1,23,1.4743616983274153,unknown,16291.4526086,100.0,100.0
771,1762887466.7306838,39986.67699885368,2,18649.792031,600,1,1,16,1.1457873681192354,unknown,16155.6423616,100.0,100.0
772,1762887518.5280504,40038.47436547279,2,8071.007971,600,1,1,6,1.282477314233824,unknown,15360.318959200002,100.0,100.0
773,1762887570.1985552,40090.14487028122,2,17525.883763,600,1,1,16,1.1089113884466975,unknown,16351.5273767,100.0,100.0
774,1762887624.6317072,40144.57802224159,2,20293.020988,600,1,1,18,1.3387597159088975,unknown,16215.6708014,100.0,100.0
775,1762887676.5695002,40196.515815258026,2,17242.823318,600,1,1,12,1.142093608930111,unknown,15871.083396099999,100.0,100.0
776,1762887728.3679764,40248.3142914772,2,16497.185869,600,1,1,16,1.4875020118323303,unknown,15723.3700197,100.0,100.0
777,1762887780.1610622,40300.107377290726,2,24957.073863,600,1,1,22,1.4824557553026474,unknown,15863.472773800002,100.0,100.0
778,1762887834.2772524,40354.22356748581,2,2587.915381,600,1,1,2,1.4621742309866088,unknown,15294.639684200001,100.0,100.0
779,1762887886.2034955,40406.1498105526,2,18543.117542,600,1,1,26,1.2555778992640922,unknown,15318.7693397,100.0,100.0
780,1762887938.0049813,40457.9512963295,2,18786.850446,600,1,1,16,1.3812892470013707,unknown,16315.4671172,100.0,100.0
781,1762887992.4941988,40512.44051384926,2,22.877159,600,1,1,1,1.3552677393450236,unknown,14452.77563,100.0,100.0
782,1762888044.2446113,40564.1909263134,2,18564.177405,600,1,1,17,1.3771286727827052,unknown,15502.0925734,100.0,100.0
783,1762888095.971672,40615.91798710823,2,5705.977078,600,1,1,3,1.280580824906061,unknown,14320.101904899999,100.0,100.0
784,1762888150.4370728,40670.38338780403,2,17333.033022,600,1,1,19,1.1533174615440402,unknown,14024.103108299998,100.0,100.0
785,1762888202.1792161,40722.125531196594,2,19610.943984,600,1,1,18,1.2983744869209066,unknown,14260.915174900001,100.0,100.0
786,1762888254.0214167,40773.96773171425,2,21612.650883,600,1,1,18,1.1966037001696876,unknown,14772.4616763,100.0,100.0
787,1762888305.7892504,40825.735565423965,2,19417.709775,600,1,1,17,1.4243109595124461,unknown,14218.5252675,100.0,100.0
788,1762888360.1645129,40880.11082792282,2,10969.907636,600,1,1,7,1.119917786124376,unknown,15056.724492999998,100.0,100.0
789,1762888412.233278,40932.17959308624,2,9094.371428,600,1,1,6,1.4625093600479868,unknown,14111.849881600001,100.0,100.0
790,1762888463.9620934,40983.9084084034,2,39800.059837,600,1,1,29,1.2360245813952224,unknown,16213.1708207,100.0,100.0
791,1762888518.090535,41038.036849975586,2,10656.317817,600,1,1,6,1.46005558180838,unknown,17276.5148865,100.0,100.0
792,1762888569.8098373,41089.756152391434,2,23097.925785,600,1,1,18,1.2427470264913558,unknown,17729.8897245,100.0,100.0
793,1762888621.7469943,41141.6933093071,2,12074.111749,600,1,1,12,1.360732665179942,unknown,18366.7031916,100.0,100.0
794,1762888673.5251327,41193.47144770622,2,20389.341684,600,1,1,17,1.425270153014483,unknown,18672.3340578,100.0,100.0
795,1762888728.0010357,41247.94735074043,2,16362.158802,600,1,1,20,1.3150878291830144,unknown,18347.4555396,100.0,100.0
796,1762888779.9220438,41299.86835885048,2,3827.881858,600,1,1,0,1.219272480629487,unknown,16568.9786371,100.0,100.0
797,1762888795.7778518,41315.72416687012,2,14604.119064,60,1,0,0,1.301313084097636,unknown,16087.619566,90.0,98.0
798,1762888847.6041956,41367.55051064491,2,13743.667709,600,1,1,21,1.4325160973366262,unknown,16364.995573299999,90.0,98.0
799,1762888902.1171932,41422.06350827217,2,17238.991477,600,1,1,16,1.172822733971489,unknown,17179.4575782,90.0,98.0
800,1762888953.8910728,41473.83738780022,2,14557.020742,600,1,1,22,1.2130298503092964,unknown,14655.153668699999,90.0,98.0
801,1762889005.8861988,41525.832513809204,2,18296.560672,600,1,1,26,1.498986493348798,unknown,15419.1779542,90.0,98.0
802,1762889060.1306899,41580.077004909515,2,5794.341736,600,1,1,5,1.2639195301044055,unknown,13688.8195493,90.0,98.0
803,1762889111.9074736,41631.85378861427,2,8844.095083,600,1,1,3,1.1135352124666469,unknown,13365.8178827,90.0,98.0
804,1762889163.6658273,41683.61214232445,2,13335.129531,600,1,1,12,1.1858359446967455,unknown,12660.3966674,90.0,98.0
805,1762889215.6410875,41735.58740258217,2,18668.769977,600,1,1,26,1.3539963728498159,unknown,12891.0577849,90.0,98.0
806,1762889269.9325995,41789.87891459465,2,17126.152486,600,1,1,24,1.4452422791216746,unknown,14220.8848477,90.0,98.0
807,1762889321.8472834,41841.79359841347,2,17082.364611,600,1,1,25,1.3881843400928309,unknown,14468.7094024,100.0,98.0
808,1762889373.5705564,41893.51687145233,2,20646.171838,600,1,1,17,1.4180970423053978,unknown,15158.9598153,100.0,98.0
809,1762889428.2036319,41948.149946928024,2,18544.099457,600,1,1,22,1.3767894663433449,unknown,15289.470613300004,100.0,98.0
810,1762889480.1485324,42000.09484744072,2,21386.691784,600,1,1,15,1.2538994333269975,unknown,15972.4377175,100.0,98.0
811,1762889532.0471358,42051.99345088005,2,10167.232357,600,1,1,21,1.4804183142572924,unknown,15159.504886,100.0,98.0
812,1762889583.7943418,42103.74065685272,2,16236.855394,600,1,1,16,1.3434183333028904,unknown,16203.756251800001,100.0,98.0
813,1762889638.3547366,42158.30105161667,2,21787.788804,600,1,1,27,1.327422721383564,unknown,17498.1256239,100.0,98.0
814,1762889690.107361,42210.05367612839,2,11774.613789,600,1,1,7,1.440932738260963,unknown,17342.0740497,100.0,98.0
815,1762889741.960596,42261.90691113472,2,13935.666005,600,1,1,28,1.300357965064919,unknown,16868.7636525,100.0,98.0
816,1762889796.4382026,42316.38451766968,2,22101.988102,600,1,1,19,1.164482035158447,unknown,17366.347214100002,100.0,98.0
817,1762889848.4532075,42368.39952254295,2,9281.325805,600,1,1,5,1.463729157051393,unknown,16586.243333500002,100.0,98.0
818,1762889900.243403,42420.18971800804,2,5409.513667,600,1,1,3,1.3216057087056496,unknown,15062.577516399997,100.0,98.0
819,1762889952.1806126,42472.12692761421,2,18539.088474,600,1,1,20,1.4080159365927891,unknown,15062.076418100001,100.0,98.0
820,1762890006.6227489,42526.5690639019,2,22615.340387,600,1,1,19,1.2174107108530636,unknown,15184.941278399998,100.0,98.0
821,1762890058.4661033,42578.41241836548,2,21091.617114,600,1,1,18,1.1569287573284377,unknown,16277.3797541,100.0,98.0
822,1762890110.256825,42630.20314002037,2,17449.562505,600,1,1,16,1.3913883194616088,unknown,16398.6504652,100.0,98.0
823,1762890164.4808059,42684.427120923996,2,19554.38204,600,1,1,17,1.10729775771672,unknown,16175.3097888,100.0,98.0
824,1762890216.1924732,42736.13878822327,2,11721.143281,600,1,1,7,1.3803843116032526,unknown,16169.962737999998,100.0,98.0
825,1762890268.0069325,42787.95324754715,2,17109.997086,600,1,1,11,1.3824647475431544,unknown,16487.395846099997,100.0,98.0
826,1762890322.2591043,42842.20541930199,2,9703.727166,600,1,1,9,1.3398169400855344,unknown,15247.5697525,100.0,98.0
827,1762890374.055264,42894.00157904625,2,19514.941838,600,1,1,17,1.141059492688353,unknown,16270.9313558,100.0,98.0
828,1762890425.774126,42945.72044110298,2,18467.019149,600,1,1,18,1.4446217051523704,unknown,17576.681904,100.0,98.0
829,1762890477.534323,42997.48063802719,2,18763.93593,600,1,1,17,1.2128931133145946,unknown,17599.1666496,100.0,98.0
830,1762890531.7723005,43051.71861553192,2,14885.409092,600,1,1,23,1.2250123737238907,unknown,16826.173520099997,100.0,98.0
831,1762890583.536516,43103.48283100128,2,17561.209632,600,1,1,14,1.3884377004098867,unknown,16473.1327719,100.0,98.0
832,1762890635.3687935,43155.315108537674,2,20015.696373,600,1,1,30,1.3081215924526135,unknown,16729.7461587,100.0,98.0
833,1762890689.7456834,43209.69199848175,2,18992.609993,600,1,1,17,1.4953326000972746,unknown,16673.568954,100.0,98.0
834,1762890741.5249608,43261.47127580643,2,10248.449174,600,1,1,6,1.4521823009378738,unknown,16526.299543299996,100.0,98.0
835,1762890793.3192637,43313.265578746796,2,19886.406027,600,1,1,16,1.114790918416018,unknown,16803.9404374,100.0,98.0
836,1762890845.2798133,43365.22612833977,2,4171.176731,600,1,1,2,1.4944104925700632,unknown,16250.6853939,100.0,98.0
837,1762890899.557402,43419.50371694565,2,26284.73462,600,1,1,20,1.3580514561420183,unknown,16927.664672100003,100.0,98.0
838,1762890951.4842737,43471.43058872223,2,15769.667386,600,1,1,23,1.201643982485288,unknown,16657.9294958,100.0,98.0
839,1762891003.5543709,43523.50068593025,2,21620.366592,600,1,1,26,1.1949195119942395,unknown,16943.572561999998,100.0,98.0
840,1762891057.7183654,43577.66468048096,2,6553.727927,600,1,1,3,1.3754073106811897,unknown,16110.4044455,100.0,98.0
841,1762891073.478945,43593.425260066986,2,8827.311661,57,1,0,0,1.4762616273966764,unknown,15237.014648399996,90.0,96.0
842,1762891125.3596525,43645.30596756935,2,18973.683944,600,1,1,16,1.2514446611057006,unknown,15132.813405499997,90.0,96.0
843,1762891177.2797592,43697.22607421875,2,19897.903299,600,1,1,26,1.4087313526743745,unknown,15223.342736099998,90.0,96.0
844,1762891231.7397451,43751.6860601902,2,17917.698572,600,1,1,22,1.4406397465191882,unknown,15990.267675899999,90.0,96.0
845,1762891283.6538935,43803.60020852089,2,21280.871964,600,1,1,27,1.288283371132916,unknown,16129.7142696,90.0,96.0
846,1762891335.4637265,43855.41004157066,2,19336.051949,600,1,1,17,1.1142364222131136,unknown,17646.201791399995,90.0,96.0
847,1762891387.2099156,43907.156230688095,2,28529.205781,600,1,1,22,1.4521039989694615,unknown,17870.648907500003,90.0,98.0
848,1762891441.6541712,43961.600486278534,2,20836.947379,600,1,1,14,1.3083354083905383,unknown,18377.3769068,90.0,98.0
849,1762891493.4850376,44013.43135261536,2,12124.412023,600,1,1,18,1.1390016857766894,unknown,17427.7814499,90.0,98.0
850,1762891545.271336,44065.21765112877,2,13323.086027,600,1,1,24,1.403002271750593,unknown,18104.717259900004,90.0,98.0
851,1762891599.70293,44119.64924502373,2,21036.322565,600,1,1,13,1.1037858544343404,unknown,19325.6183503,100.0,98.0
852,1762891651.711379,44171.65769410133,2,15524.341851,600,1,1,18,1.2476273485636409,unknown,18980.684141000005,100.0,98.0
853,1762891703.4421997,44223.38851475716,2,9298.980662,600,1,1,21,1.1303733498744009,unknown,17920.7918773,100.0,98.0
854,1762891755.39803,44275.34434509277,2,20464.88027,600,1,1,27,1.2559846491023803,unknown,18175.510047099997,100.0,98.0
855,1762891809.9022846,44329.84859967232,2,9120.798546,600,1,1,5,1.1574402719384032,unknown,16959.5027053,100.0,98.0
856,1762891861.7380853,44381.68440032005,2,19464.562885,600,1,1,17,1.3709838316436307,unknown,16972.3537989,100.0,98.0
857,1762891913.6884897,44433.63480472565,2,11714.554144,600,1,1,23,1.2840902645655528,unknown,15290.888635199997,100.0,98.0
858,1762891968.097719,44488.04403400421,2,18704.271074,600,1,1,16,1.1667016061358653,unknown,15077.6210047,100.0,98.0
859,1762892019.85028,44539.79659509659,2,16179.169712,600,1,1,20,1.4141744434502268,unknown,15483.096773599998,100.0,98.0
860,1762892071.7726269,44591.718941926956,2,19363.847352,600,1,1,16,1.386325278689315,unknown,16087.172906099999,100.0,98.0
861,1762892126.1260993,44646.07241439819,2,19648.70499,600,1,1,17,1.3977406596170578,unknown,15948.4111486,100.0,98.0
862,1762892178.054523,44698.000838041306,2,18053.375856,600,1,1,25,1.2881968614972814,unknown,16201.3145491,100.0,98.0
863,1762892230.0587091,44750.00502419472,2,11294.961195,600,1,1,23,1.1840151318669137,unknown,16400.912602400003,100.0,98.0
864,1762892245.0175977,44764.96391272545,2,7898.029665,47,1,0,0,1.391570110702828,unknown,15144.227541900002,90.0,96.0
865,1762892296.7423615,44816.68867659569,2,38360.894,600,1,1,27,1.363728614551374,unknown,18068.2370873,90.0,96.0
866,1762892351.0995476,44871.04586267471,2,17615.767267,600,1,1,18,1.3631144696587003,unknown,17883.357525499996,90.0,96.0
867,1762892402.8372278,44922.783542871475,2,25577.123156,600,1,1,22,1.2342942030345458,unknown,19269.614426699998,90.0,96.0
868,1762892454.6326287,44974.5789437294,2,17343.597878,600,1,1,17,1.2858975180862164,unknown,19133.5471071,90.0,96.0
869,1762892508.8713553,45028.81767034531,2,17825.748182,600,1,1,16,1.423314001914238,unknown,19298.2049541,90.0,96.0
870,1762892560.6987796,45080.6450946331,2,17840.768253,600,1,1,16,1.2153229113946407,unknown,19145.8970442,90.0,96.0
871,1762892612.5142705,45132.46058559418,2,26532.208793,600,1,1,21,1.2501383407887725,unknown,19834.247424499998,90.0,96.0
872,1762892664.4205308,45184.366845846176,2,18250.21508,600,1,1,17,1.2530927805707364,unknown,19853.9313469,90.0,96.0
873,1762892718.5861015,45238.53241658211,2,12071.655187,600,1,1,8,1.297436205975361,unknown,19931.6007461,90.0,96.0
874,1762892770.3162894,45290.26260447502,2,21365.469002,600,1,1,18,1.3475940845086112,unknown,21278.3446798,100.0,96.0
875,1762892822.1651437,45342.11145877838,2,22214.68969,600,1,1,16,1.4752201489987247,unknown,19663.724248799997,100.0,96.0
876,1762892876.4630759,45396.40939092636,2,23671.600449,600,1,1,20,1.4410271086971425,unknown,20269.307567,100.0,96.0
877,1762892928.2865975,45448.232912540436,2,1452.477378,600,1,1,1,1.3183003542049903,unknown,17856.8429892,100.0,96.0
878,1762892980.088601,45500.03491616249,2,18114.233586,600,1,1,17,1.451333995257979,unknown,17933.90656,100.0,96.0
879,1762893034.3758626,45554.322177648544,2,4883.973269,600,1,1,4,1.4715783117426537,unknown,16639.7290687,100.0,96.0
880,1762893086.1020315,45606.04834651947,2,6190.684088,600,1,1,4,1.2673145171692775,unknown,15474.720652200005,100.0,96.0
881,1762893137.9652467,45657.911561727524,2,10412.380056,600,1,1,7,1.2783206285798467,unknown,13862.737778499999,100.0,96.0
